ID0000,sss000,yyyy00,mm0000,dd0000,sscode,ssname,sstype,fa0108,fa0110,fa0112,fa0114,fa0116,fa0118,fa0120,fa0122,mem000,QC0000
793,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,801,大花八角,Illicium macranthum A.C.Smith,13.3,18.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
794,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,802,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.6,1.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
795,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,803,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.7,6.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
796,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,804,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.3,6.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
797,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,805,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.4,7,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
798,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,806,翅柄紫茎,Hartia sinensis Dunn,2.6,2.7,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
799,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,807,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,7,8.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
800,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,808,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.4,6.1,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
801,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,809,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,7.9,7.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
802,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,810,鸭公树,Neolitsea chuii Merr.,12.6,15.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
803,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-71,811,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,10,9.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
804,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,812,小花山茶,Camellia forrestii (Diels )Coh.,6.5,6.2,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
805,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,813,翅柄紫茎,Hartia sinensis Dunn,2.4,2.1,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
806,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,814,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.1,2.1,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
807,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,815,滇润楠,Machilus yunnanensis Lecomte,16.2,18.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
808,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,816,小花山茶,Camellia forrestii (Diels )Coh.,7.4,6.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
809,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,817,红河冬青,Ilex manneiensis S.Y.Hu,33.7,21,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
810,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,818,红河冬青,Ilex manneiensis S.Y.Hu,36.3,21.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
811,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,819,山青木,Meliosma kirkii Hemsl. & E.H. Wilson,45.6,28,落叶高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
812,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,820,滇润楠,Machilus yunnanensis Lecomte,27.8,21.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
813,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,821,小花山茶,Camellia forrestii (Diels )Coh.,2.3,2.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
814,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,822,小花山茶,Camellia forrestii (Diels )Coh.,4.6,4.6,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
815,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,823,多花山矾,Symplocos ramosissima Wall.ex G.Don,2.9,5.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
816,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-72,824,黄心树,Machilus bombycina King ex Hook.f.,4.5,4.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
817,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,825,多花山矾,Symplocos ramosissima Wall.ex G.Don,5.2,7.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
818,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,826,小花山茶,Camellia forrestii (Diels )Coh.,3.5,2.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
819,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,827,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.1,7.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
820,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,828,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,9,9.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
821,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,829,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,5.1,6.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
822,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,830,鸭公树,Neolitsea chuii Merr.,3.2,8.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
823,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,831,薄叶山矾,Symplocos anomala Brand,11.9,7.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
824,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,832,黄心树,Machilus bombycina King ex Hook.f.,3.6,9.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
825,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,833,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.2,14.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
826,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,834,大花八角,Illicium macranthum A.C.Smith,14.3,4.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
827,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,835,鸭公树,Neolitsea chuii Merr.,2.5,4.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
828,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,836,多花山矾,Symplocos ramosissima Wall.ex G.Don,2.5,4.6,常绿高位芽,ALF200306_0,,
829,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,837,薄叶山矾,Symplocos anomala Brand,3.1,4.3,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
830,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,838,南洋木荷,Schima noronhae Reinw. ex Blume,53,29,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
831,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,839,滇润楠,Machilus yunnanensis Lecomte,46.1,29,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
832,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,840,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.1,8.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
833,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,841,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,9.8,11.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
834,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,842,大花八角,Illicium macranthum A.C.Smith,14.3,15.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
835,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,843,多花山矾,Symplocos ramosissima Wall.ex G.Don,3.4,5.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
836,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,844,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.4,6.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
837,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,845,小花山茶,Camellia forrestii (Diels )Coh.,7.9,6.3,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
838,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,846,小花山茶,Camellia forrestii (Diels )Coh.,3.8,3.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
839,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,847,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,11.9,13.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
840,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,848,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.9,7.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
841,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,849,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.4,7.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
842,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-73,850,红河冬青,Ilex manneiensis S.Y.Hu,25.7,18.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
843,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,851,小花山茶,Camellia forrestii (Diels )Coh.,7.9,6.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
844,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,852,小花山茶,Camellia forrestii (Diels )Coh.,10.5,5.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
845,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,853,薄叶山矾,Symplocos anomala Brand,18.2,17.9,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
846,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,854,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,15.1,16.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
847,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,855,大花八角,Illicium macranthum A.C.Smith,13.1,18.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
848,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,856,大花八角,Illicium macranthum A.C.Smith,17.7,18,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
849,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,857,南洋木荷,Schima noronhae Reinw. ex Blume,46.5,30,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
850,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,858,小花山茶,Camellia forrestii (Diels )Coh.,6.4,6.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
851,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,859,小花山茶,Camellia forrestii (Diels )Coh.,9.1,7,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
852,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,860,小花山茶,Camellia forrestii (Diels )Coh.,7.5,8.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
853,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,861,红花木莲,Manglietia insignis (Wall.)Bl.,47.2,29,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
854,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,862,大花八角,Illicium macranthum A.C.Smith,14.4,17.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
855,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-74,863,小花山茶,Camellia forrestii (Diels )Coh.,15,7.6,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
